"","nuts2","geo_code","X2014","nuts3","covidinnos","cleaninnos","covidinnos_shares","cleaninnos_shares","innos","covidOinnos","innos_shares","cleanOinnos"
"61","UKG3","UKG33",89.1,"UKG33",62,479,1.32055378061768,3.60828625235405,8718,0.71117228722184,3.26173577620557,5.4943794448268
"62","UKG3","UKG38",91.5,"UKG38",62,479,1.32055378061768,3.60828625235405,8718,0.71117228722184,3.26173577620557,5.4943794448268
"63","UKG3","UKG37",85.4,"UKG37",62,479,1.32055378061768,3.60828625235405,8718,0.71117228722184,3.26173577620557,5.4943794448268
"64","UKH1","UKH16",86.4,"UKH16",511,999,10.8839190628328,7.52542372881356,20562,2.48516681256687,7.69302718861423,4.85847680186752
"65","UKH1","UKH11",98.9,"UKH11",511,999,10.8839190628328,7.52542372881356,20562,2.48516681256687,7.69302718861423,4.85847680186752
"66","UKH1","UKH12",108.2,"UKH12",511,999,10.8839190628328,7.52542372881356,20562,2.48516681256687,7.69302718861423,4.85847680186752
"67","UKH1","UKH14",96.7,"UKH14",511,999,10.8839190628328,7.52542372881356,20562,2.48516681256687,7.69302718861423,4.85847680186752
"68","UKH1","UKH15",91.6,"UKH15",511,999,10.8839190628328,7.52542372881356,20562,2.48516681256687,7.69302718861423,4.85847680186752
"69","UKH1","UKH17",95.9,"UKH17",511,999,10.8839190628328,7.52542372881356,20562,2.48516681256687,7.69302718861423,4.85847680186752
"70","UKH2","UKH21",98.9,"UKH21",187,328,3.98296059637913,2.47080979284369,11078,1.68803033038455,4.14470164358858,2.96082325329482
"71","UKH2","UKH23",102.4,"UKH23",187,328,3.98296059637913,2.47080979284369,11078,1.68803033038455,4.14470164358858,2.96082325329482
"72","UKH2","UKH24",90.7,"UKH24",187,328,3.98296059637913,2.47080979284369,11078,1.68803033038455,4.14470164358858,2.96082325329482
"73","UKH2","UKH25",97.8,"UKH25",187,328,3.98296059637913,2.47080979284369,11078,1.68803033038455,4.14470164358858,2.96082325329482
"74","UKH3","UKH32",91.7,"UKH32",110,457,2.34291799787007,3.44256120527307,8828,1.24603534209334,3.30289096493952,5.17671046669687
"75","UKH3","UKH37",96.5,"UKH37",110,457,2.34291799787007,3.44256120527307,8828,1.24603534209334,3.30289096493952,5.17671046669687
"76","UKH3","UKH34",89.5,"UKH34",110,457,2.34291799787007,3.44256120527307,8828,1.24603534209334,3.30289096493952,5.17671046669687
"77","UKH3","UKH31",79.8,"UKH31",110,457,2.34291799787007,3.44256120527307,8828,1.24603534209334,3.30289096493952,5.17671046669687
"78","UKH3","UKH35",101.5,"UKH35",110,457,2.34291799787007,3.44256120527307,8828,1.24603534209334,3.30289096493952,5.17671046669687
"79","UKH3","UKH36",96.3,"UKH36",110,457,2.34291799787007,3.44256120527307,8828,1.24603534209334,3.30289096493952,5.17671046669687
"80","UKI3","UKI31",157.6,"UKI31",884,1801,18.828541001065,13.5668549905838,34663,2.55026974006866,12.9687482462278,5.19574185731183
"81","UKI3","UKI33",132.1,"UKI33",884,1801,18.828541001065,13.5668549905838,34663,2.55026974006866,12.9687482462278,5.19574185731183
"82","UKI3","UKI34",129.6,"UKI34",884,1801,18.828541001065,13.5668549905838,34663,2.55026974006866,12.9687482462278,5.19574185731183
"83","UKI3","UKI32",134.3,"UKI32",884,1801,18.828541001065,13.5668549905838,34663,2.55026974006866,12.9687482462278,5.19574185731183
"84","UKI4","UKI42",189.1,"UKI42",86,138,1.83173588924388,1.03954802259887,5213,1.6497218492231,1.95038180791003,2.64722808363706
"85","UKI4","UKI43",143.3,"UKI43",86,138,1.83173588924388,1.03954802259887,5213,1.6497218492231,1.95038180791003,2.64722808363706
"86","UKI4","UKI41",114.9,"UKI41",86,138,1.83173588924388,1.03954802259887,5213,1.6497218492231,1.95038180791003,2.64722808363706
"87","UKI4","UKI45",120.9,"UKI45",86,138,1.83173588924388,1.03954802259887,5213,1.6497218492231,1.95038180791003,2.64722808363706
"88","UKI4","UKI44",104,"UKI44",86,138,1.83173588924388,1.03954802259887,5213,1.6497218492231,1.95038180791003,2.64722808363706
"89","UKI5","UKI52",112.9,"UKI52",32,63,0.681576144834931,0.474576271186441,1779,1.79876335019674,0.665591643251859,3.54131534569983
"90","UKI5","UKI51",113.6,"UKI51",32,63,0.681576144834931,0.474576271186441,1779,1.79876335019674,0.665591643251859,3.54131534569983
"91","UKI5","UKI54",101.5,"UKI54",32,63,0.681576144834931,0.474576271186441,1779,1.79876335019674,0.665591643251859,3.54131534569983
"92","UKI5","UKI53",109.2,"UKI53",32,63,0.681576144834931,0.474576271186441,1779,1.79876335019674,0.665591643251859,3.54131534569983
"93","UKI6","UKI61",106.6,"UKI61",79,104,1.68264110756124,0.783427495291902,2702,2.92376017764619,1.01092109053767,3.84900074019245
"94","UKI6","UKI63",103,"UKI63",79,104,1.68264110756124,0.783427495291902,2702,2.92376017764619,1.01092109053767,3.84900074019245
"95","UKI6","UKI62",107.3,"UKI62",79,104,1.68264110756124,0.783427495291902,2702,2.92376017764619,1.01092109053767,3.84900074019245
"96","UKI7","UKI74",119.9,"UKI74",352,296,7.49733759318424,2.22975517890772,8619,4.08400046409096,3.22469610634501,3.43427311753104
"97","UKI7","UKI75",119.2,"UKI75",352,296,7.49733759318424,2.22975517890772,8619,4.08400046409096,3.22469610634501,3.43427311753104
"98","UKI7","UKI72",117.1,"UKI72",352,296,7.49733759318424,2.22975517890772,8619,4.08400046409096,3.22469610634501,3.43427311753104
"99","UKI7","UKI71",109.8,"UKI71",352,296,7.49733759318424,2.22975517890772,8619,4.08400046409096,3.22469610634501,3.43427311753104
"100","UKI7","UKI73",107.7,"UKI73",352,296,7.49733759318424,2.22975517890772,8619,4.08400046409096,3.22469610634501,3.43427311753104
"101","UKJ1","UKJ11",130,"UKJ11",634,950,13.5037273695421,7.15630885122411,22643,2.79998233449631,8.47160853184476,4.19555712582255
"102","UKJ1","UKJ13",110.2,"UKJ13",634,950,13.5037273695421,7.15630885122411,22643,2.79998233449631,8.47160853184476,4.19555712582255
"103","UKJ1","UKJ12",119.7,"UKJ12",634,950,13.5037273695421,7.15630885122411,22643,2.79998233449631,8.47160853184476,4.19555712582255
"104","UKJ1","UKJ14",106.7,"UKJ14",634,950,13.5037273695421,7.15630885122411,22643,2.79998233449631,8.47160853184476,4.19555712582255
"105","UKJ2","UKJ26",119.6,"UKJ26",251,1128,5.34611288604899,8.49717514124294,19102,1.3139985341849,7.14678559269084,5.90514082295048
"106","UKJ2","UKJ25",118.9,"UKJ25",251,1128,5.34611288604899,8.49717514124294,19102,1.3139985341849,7.14678559269084,5.90514082295048
"107","UKJ2","UKJ27",92.6,"UKJ27",251,1128,5.34611288604899,8.49717514124294,19102,1.3139985341849,7.14678559269084,5.90514082295048
"108","UKJ2","UKJ21",90.2,"UKJ21",251,1128,5.34611288604899,8.49717514124294,19102,1.3139985341849,7.14678559269084,5.90514082295048
"109","UKJ2","UKJ28",107.2,"UKJ28",251,1128,5.34611288604899,8.49717514124294,19102,1.3139985341849,7.14678559269084,5.90514082295048
